Words missing example sentence (example_ro is empty)
Batch: 4
Rows: 500
Format: row|id|zh|ro|ipa|hint|cat|example_ro|example_zh
1803|5346|现代的|modern|modErn|adj: modernă / moderni / moderne|History||
1804|5348|和平|pace|pAce|s.f.: păci|History||
1805|5349|国王|rege|rEge|s.m.: regi|History||
1806|5350|女王|regină|regInă|s.f.: regine|History||
1807|5351|城堡|castel|castEl|s.n.: castele|History||
1808|5353|胜利|victorie|victOrIe|s.f.: victorii|History||
1809|5354|失败|înfrângere|înfrAngere|s.f.: înfrângeri|History||
1810|5357|动物|animal|animAl|s.n.: animale|Science||
1811|5358|植物|plantă|plAntă|s.f.: plante|Science||
1812|5359|昆虫|insectă|insEctă|s.f.: insecte|Science||
1813|5360|鱼类|pești|pEști|s.m.pl.: pești|Science||
1814|5361|爬行动物|reptilă|reptIlă|s.f.: reptile|Science||
1815|5362|哺乳动物|mamifer|mamIfEr|s.n.: mamifere|Science||
1816|5363|根|rădăcină|rădăcInă|s.f.: rădăcini|Science||
1817|5364|茎|tulpină|tulpInă|s.f.: tulpini|Science||
1818|5365|叶子|frunză|frUnză|s.f.: frunze|Science||
1819|5366|种子|sămânță|sămÂnță|s.f.: semințe|Science||
1820|5368|岩石|rocă|rOcă|s.f.: roci|Science||
1821|5369|矿物|mineral|minerAl|s.n.: minerale|Science||
1822|5370|金属|metal|metAl|s.n.: metale|Science||
1823|5371|气体|gaz|gAz|s.n.: gaze|Science||
1824|5372|工具|unealtă|uneAltă|s.f.: unelte|Engineering||
1825|5373|锤子|ciocan|ciocAn|s.n.: ciocane|Engineering||
1826|5374|螺丝刀|șurubelniță|șurubelnIță|s.f.: șurubelnițe|Engineering||
1827|5375|钳子|clește|clEște|s.m.: clești|Engineering||
1828|5376|扳手|cheie fixă|chEie fIxă|s.f.: chei fixe|Engineering||
1829|5377|钉子|cui|cUi|s.n.: cuie|Engineering||
1830|5378|绳子|frânghie|frÂnghie|s.f.: frânghii|Engineering||
1831|5379|电线|fir electric|fIr eEctric|s.n.: fire electrice|Engineering||
1832|5380|开关|întrerupător|întrerupătOr|s.n.: întrerupătoare|Engineering||
1833|5381|插座|priză|prIză|s.f.: prize|Engineering||
1834|5382|电灯泡|bec|bEc|s.n.: becuri|Engineering||
1835|5383|管子|țeavă|țEavă|s.f.: țevi|Engineering||
1836|5386|砖块|cărămidă|cărămIdă|s.f.: cărămizi|Engineering||
1837|5387|种地|a cultiva pământul|a cultivA pămÂntul|verb: conj. I (cultiv/cultivi/cultivă)|Agriculture||
1838|5388|浇水|a uda|a udA|verb: conj. I (ud/uzi/udă)|Agriculture||
1839|5389|施肥|a fertiliza|a fertilizA|verb: conj. I (fertilizez/fertilizezi/fertilizează)|Agriculture||
1840|5390|除草|a prăși|a prășI|verb: conj. IV (prășesc/prășești/prășește)|Agriculture||
1841|5391|收获|a recolta|a recoltA|verb: conj. I (recoltez/recoltezi/recoltează)|Agriculture||
1842|5392|播种|a semăna|a semănA|verb: conj. I (semăn/semeni/seamănă)|Agriculture||
1843|5393|修剪|a tăia|a tăiA|verb: conj. I (tai/tai/taie)|Agriculture||
1844|5394|喂动物|a hrăni animale|a hrănI animAle|verb: conj. IV (hrănesc/hrănești/hrănește)|Agriculture||
1845|5395|耕地|ogor|ogOr|s.n.: ogoare|Agriculture||
1846|5396|菜园|grădină de legume|grădInă de lEgume|s.f.: grădini de legume|Agriculture||
1847|5398|农具|unealtă agricolă|uneAltă agrIcolă|s.f.: unelte agricole|Agriculture||
1848|5399|锄头|sapă|sApă|s.f.: sape|Agriculture||
1849|5400|犁|plug|plUg|s.n.: pluguri|Agriculture||
1850|5401|镰刀|coasă|coAsă|s.f.: coase|Agriculture||
1851|5402|看医生|a merge la doctor|a mErge la doctOr|verb: conj. III (merg/mergi/merge)|Medicine||
1852|5403|吃药|a lua medicamente|a luA medicamEnte|verb: conj. I (iau/iei/ia)|Medicine||
1853|5404|量体温|a măsura temperatura|a măsurA temperatUra|verb: conj. I (măsor/măsori/măsoară)|Medicine||
1854|5405|打针|a face o injecție|a fAce o injEcție|verb: conj. III (fac/faci/face)|Medicine||
1855|5406|包扎|a bandaja|a bandajA|verb: conj. I (bandajez/bandajezi/bandajează)|Medicine||
1856|5407|恢复|a se recupera|a se recuperA|verb: conj. I (mă recuperez/te recuperezi/se recuperează)|Medicine||
1857|5408|头痛|durere de cap|durEre de cAp|s.f.: dureri de cap|Medicine||
1858|5409|肚子痛|durere de burtă|durEre de bUrtă|s.f.: dureri de burtă|Medicine||
1859|5410|恶心|greață|greAță|s.f.: (fără plural)|Medicine||
1860|5411|呕吐|vărsătură|vărsătUră|s.f.: vărsături|Medicine||
1861|5412|腹泻|diaree|diarEe|s.f.: diarei|Medicine||
1862|5413|便秘|constipație|constipAție|s.f.: constipații|Medicine||
1863|5414|皮疹|erupție cutanată|erupție cutanAtă|s.f.: erupții cutanate|Medicine||
1864|5415|瘙痒|mâncărime|mâncărIme|s.f.: mâncărimi|Medicine||
1865|5416|肿胀|umflătură|umflătUră|s.f.: umflături|Medicine||
1866|5420|盾牌|scut|scUt|s.n.: scuturi|Military Science||
1867|5421|头盔|cască|cAscă|s.f.: căști|Military Science||
1868|5422|制服|uniformă|unifOrmă|s.f.: uniforme|Military Science||
1869|5424|命令|ordin|OrdIn|s.n.: ordine|Military Science||
1870|5429|边界|graniță|grAnIță|s.f.: granițe|Military Science||
1871|5430|旗帜|steag|steAg|s.n.: steaguri|Military Science||
1872|5431|敌人|dușman|dușmAn|s.m.: dușmani|Military Science||
1873|5432|老板|șef|șEf|s.m.: șefi|Management||
1874|5433|员工|angajat|angajAt|s.m.: angajați|Management||
1875|5434|同事|coleg|colEg|s.m.: colegi|Management||
1876|5435|会议|ședință|ședInță|s.f.: ședințe|Management||
1877|5436|任务|sarcină|sArcină|s.f.: sarcini|Management||
1878|5441|结果|rezultat|rezultAt|s.n.: rezultate|Management||
1879|5442|问题|problemă|problEmă|s.f.: probleme|Management||
1880|5443|解决方案|soluție|solUție|s.f.: soluții|Management||
1881|5445|进度|progres|progrEs|s.n.: progrese|Management||
1882|5448|画笔|pensulă|pEnsulă|s.f.: pensule|Art||
1883|5449|画布|pânză|pÂnză|s.f.: pânze|Art||
1884|5450|素描本|caiet de desen|caIet de desEn|s.n.: caiete de desen|Art||
1885|5451|铅笔素描|desen în creion|desEn în crEion|s.n.: desene în creion|Art||
1886|5452|水彩颜料|acuarele|acuarEle|s.f.pl.: acuarele|Art||
1887|5453|乐谱|partitură|partitUră|s.f.: partituri|Art||
1888|5454|乐器|instrument muzical|instrumEnt muzicAl|s.n.: instrumente muzicale|Art||
1889|5455|钢琴|pian|piAn|s.n.: piane|Art||
1890|5456|吉他|chitară|chitAră|s.f.: chitare|Art||
1891|5457|小提琴|vioară|vioAră|s.f.: viori|Art||
1892|5458|鼓|tobă|tObă|s.f.: tobe|Art||
1893|5459|舞台|scenă|scEnă|s.f.: scene|Art||
1894|5460|观众|public|pUblic|s.n.: publicuri|Art||
1895|5461|掌声|aplauze|aplAuze|s.f.pl.: aplauze|Art||
1896|5466|穿衣服|a se îmbrăca|a se îmbrăcA|verb: conj. I (mă îmbrac/te îmbraci/se îmbracă)|Daily Life||
1897|5467|脱衣服|a se dezbrăca|a se dezbrăcA|verb: conj. I (mă dezbrac/te dezbraci/se dezbracă)|Daily Life||
1898|5469|洗碗|a spăla vasele|a spălA vAsele|verb: conj. I (spăl/speli/spală)|Daily Life||
1899|5470|打扫|a face curățenie|a fAce curățenIe|verb: conj. III (fac/faci/face)|Daily Life||
1900|5471|购物|a face cumpărături|a fAce cumpărătUri|verb: conj. III (fac/faci/face)|Daily Life||
1901|5475|听音乐|a asculta muzică|a ascultA mUzică|verb: conj. I (ascult/asculți/ascultă)|Daily Life||
1902|5476|读书|a citi|a citI|verb: conj. IV (citesc/citești/citește)|Daily Life||
1903|5477|打电话|a da un telefon|a dA un telefOn|verb: conj. I (dau/dai/dă)|Daily Life||
1904|5479|上网|a naviga pe internet|a navigA pe internEt|verb: conj. I (navighez/navighezi/navighează)|Daily Life||
1905|5480|开车|a conduce|a condUce|verb: conj. III (conduc/conduci/conduce)|Daily Life||
1906|5481|等公交|a aștepta autobuzul|a așteptA autobUzul|verb: conj. I (aștept/aștepți/așteaptă)|Daily Life||
1907|5482|付钱|a plăti|a plătI|verb: conj. IV (plătesc/plătești/plătește)|Daily Life||
1908|5483|找零钱|a da rest|a dA rEst|verb: conj. I (dau/dai/dă)|Daily Life||
1909|5484|预订|a rezerva|a rezervA|verb: conj. I (rezerv/rezervi/rezervă)|Daily Life||
1910|5485|取消|a anula|a anulA|verb: conj. I (anulez/anulezi/anulează)|Daily Life||
1911|5486|迷路|a se rătăci|a se rătăcI|verb: conj. IV (mă rătăcesc/te rătăcești/se rătăcește)|Daily Life||
1912|5487|问路|a cere indicații|a cEre indicAții|verb: conj. III (cer/ceri/cere)|Daily Life||
1913|5488|换钱|a schimba bani|a schimbA bAni|verb: conj. I (schimb/schimbi/schimbă)|Daily Life||
1914|5489|借钱|a împrumuta bani|a împrumutA bAni|verb: conj. I (împrumut/împrumuți/împrumută)|Daily Life||
1915|5490|还钱|a returna bani|a returnA bAni|verb: conj. I (returnez/returnezi/returnează)|Daily Life||
1916|5491|存钱|a economisi bani|a economisI bAni|verb: conj. IV (economisesc/economisești/economisește)|Daily Life||
1917|5492|花钱|a cheltui bani|a cheltuI bAni|verb: conj. IV (cheltuiesc/cheltuiești/cheltuiește)|Daily Life||
1918|5493|赚钱|a câștiga bani|a câștigA bAni|verb: conj. I (câștig/câștigi/câștigă)|Daily Life||
1919|5494|搬家|a se muta|a se mutA|verb: conj. I (mă mut/te muți/se mută)|Daily Life||
1920|5495|租房子|a închiria o casă|a închiriA o cAsă|verb: conj. I (închiriez/închiriezi/închiriază)|Daily Life||
1921|5496|修房子|a repara casa|a reparA cAsa|verb: conj. I (repar/repari/repară)|Daily Life||
1922|5498|对话|conversație|conversAție|s.f.: conversații|Philosophy||
1923|5499|观点|opinie|opInie|s.f.: opinii|Philosophy||
1924|5500|理解|înțelegere|înțelEgere|s.f.: înțelegeri|Philosophy||
1925|5501|同意|acord|acOrd|s.n.: acorduri|Philosophy||
1926|5502|不同意|dezacord|dezacOrd|s.n.: dezacorduri|Philosophy||
1927|5503|相信|a crede|a crEde|verb: conj. III (cred/crezi/crede)|Philosophy||
1928|5504|怀疑|a se îndoi|a se îndoI|verb: conj. IV (mă îndoiesc/te îndoiești/se îndoiește)|Philosophy||
1929|5505|思考|a se gândi|a se gândI|verb: conj. IV (mă gândesc/te gândești/se gândește)|Philosophy||
1930|5506|了解|a înțelege|a înțelEge|verb: conj. III (înțeleg/înțelegi/înțelege)|Philosophy||
1931|5507|记住|a-și aminti|a-și amintI|verb: conj. IV (îmi amintesc/îți amintești/își amintește)|Philosophy||
1932|5508|忘记|a uita|a uitA|verb: conj. I (uit/uiți/uită)|Philosophy||
1933|5509|想象|a-și imagina|a-și imaginA|verb: conj. I (îmi imaginez/îți imaginezi/își imaginează)|Philosophy||
1934|5510|决定|a decide|a decIde|verb: conj. III (decid/decizi/decide)|Philosophy||
1935|5511|选择|a alege|a alEge|verb: conj. III (aleg/alegi/alege)|Philosophy||
1936|5512|改变主意|a-și schimba părerea|a-și schimbA părErea|verb: conj. I (îmi schimb/îți schimbi/își schimbă)|Philosophy||
1937|5513|打折|reducere de preț|reducEre de prEț|s.f.: reduceri de preț|Economics||
1938|5514|全价|preț întreg|prEț întrEg|s.n.: prețuri întregi|Economics||
1939|5515|半价|jumătate de preț|jumătAte de prEț|s.f.: jumătăți de preț|Economics||
1940|5516|免费|gratuit|gratuIt|adj: gratuită / gratuiți / gratuite|Economics||
1941|5517|特价|ofertă specială|ofErtă specIAlă|s.f.: oferte speciale|Economics||
1942|5518|购物清单|listă de cumpărături|lIstă de cumpărătUri|s.f.: liste de cumpărături|Economics||
1943|5521|商场|mall|mAll|s.n.: malluri|Economics||
1944|5524|价签|etichetă de preț|etichetă de prEț|s.f.: etichete de preț|Economics||
1945|5525|退款|rambursare|rambursAre|s.f.: rambursări|Economics||
1946|5526|换货|schimb de produs|schImb de prodUs|s.n.: schimburi de produse|Economics||
1947|5529|违反规定|a încălca regulamentul|a încălcA regulamEntul|verb: conj. I (încalc/încalci/încalcă)|Law||
1948|5530|举报|a raporta|a raportA|verb: conj. I (raportez/raportezi/raportează)|Law||
1949|5531|报警|a suna la poliție|a sunA la polIție|verb: conj. I (sun/suni/sună)|Law||
1950|5533|表格|formular|formulAr|s.n.: formulare|Law||
1951|5535|居留许可|permis de ședere|permIs de șEdere|s.n.: permise de ședere|Law||
1952|5536|公民身份|cetățenie|cetățenIe|s.f.: cetățenii|Law||
1953|5538|投票|vot|vOt|s.n.: voturi|Law||
1954|5539|选举|alegere|alEgere|s.f.: alegeri|Law||
1955|5540|权利|drepturi|drEpturi|s.n.pl.: drepturi|Law||
1956|5541|义务|îndatoriri|îndatorIri|s.f.pl.: îndatoriri|Law||
1957|5546|地理|geografie|geografIe|s.f.: geografii|Education||
1958|5547|音乐|muzică|mUzică|s.f.: muzici|Education||
1959|5549|美术|artă plastică|Artă plAstică|s.f.: arte plastice|Education||
1960|5550|外语|limbă străină|lImbă străInă|s.f.: limbi străine|Education||
1961|5551|母语|limbă maternă|lImbă maternă|s.f.: limbi materne|Education||
1962|5553|词汇|vocabular|vocabulAr|s.n.: vocabulare|Education||
1963|5554|发音|pronunție|pronUnție|s.f.: pronunții|Education||
1964|5555|听力|ascultare|ascultAre|s.f.: ascultări|Education||
1965|5556|阅读|citire|citIre|s.f.: citiri|Education||
1966|5557|写作|scriere|scriEre|s.f.: scrieri|Education||
1967|5560|童话|basm|bAsm|s.n.: basme|Literature||
1968|5564|戏剧|piesă de teatru|piEsă de tEAtru|s.f.: piese de teatru|Literature||
1969|5567|冒险故事|poveste de aventuri|povEste de aventUri|s.f.: povești de aventuri|Literature||
1970|5568|爱情故事|poveste de dragoste|povEste de drAgoste|s.f.: povești de dragoste|Literature||
1971|5569|恐怖故事|poveste de groază|povEste de groAză|s.f.: povești de groază|Literature||
1972|5570|科幻故事|poveste SF|povEste S-F|s.f.: povești SF|Literature||
1973|5571|书签|semn de carte|sEmn de cArte|s.n.: semne de carte|Literature||
1974|5574|首都|capitală|capItală|s.f.: capitale|History||
1975|5575|城市|oraș|orAș|s.n.: orașe|History||
1976|5576|村庄|sat|sAt|s.n.: sate|History||
1977|5579|文化|cultură|cultUră|s.f.: culturi|History||
1978|5580|传统|tradiție|tradIție|s.f.: tradiții|History||
1979|5581|习俗|obicei|obIcei|s.n.: obiceiuri|History||
1980|5585|古迹|ruine|ruIne|s.f.pl.: ruine|History||
1981|5587|发明|invenție|invEnție|s.f.: invenții|History||
1982|5589|观察|observație|observAție|s.f.: observații|Science||
1983|5590|测量|măsurare|măsurAre|s.f.: măsurări|Science||
1984|5596|温度计|termometru|termomEtru|s.n.: termometre|Science||
1985|5597|磁铁|magnet|magnEt|s.n.: magneți|Science||
1986|5601|放大镜|lupă|lUpă|s.f.: lupe|Science||
1987|5602|天平|balanță|balAnță|s.f.: balanțe|Science||
1988|5603|房子|casă|cAsă|s.f.: case|Engineering||
1989|5605|屋顶|acoperiș|acoperIș|s.n.: acoperișuri|Engineering||
1990|5606|墙壁|perete|perEte|s.m.: pereți|Engineering||
1991|5607|地板|podea|podEa|s.f.: podele|Engineering||
1992|5608|天花板|tavan|tavAn|s.n.: tavane|Engineering||
1993|5613|地下室|subsol|subsOl|s.n.: subsoluri|Engineering||
1994|5615|阳台|balcon|balcOn|s.n.: balcoane|Engineering||
1995|5616|车库|garaj|garAj|s.n.: garaje|Engineering||
1996|5617|围栏|gard|gArd|s.n.: garduri|Engineering||
1997|5618|西红柿|roșie|rOșie|s.f.: roșii|Agriculture||
1998|5619|黄瓜|castravete|castravEte|s.m.: castraveți|Agriculture||
1999|5620|土豆|cartof|cartOf|s.m.: cartofi|Agriculture||
2000|5621|洋葱|ceapă|cEapă|s.f.: cepe|Agriculture||
